40.2072 	EXP 	whitePhotoDiode_1: autoDraw = False
42.5091 	EXP 	whitePhotoDiode_1: autoDraw = True
42.7089 	EXP 	whitePhotoDiode_1: autoDraw = False
45.2614 	EXP 	whitePhotoDiode_1: autoDraw = True
45.4612 	EXP 	whitePhotoDiode_1: autoDraw = False
47.3965 	EXP 	whitePhotoDiode_1: autoDraw = True
47.5964 	EXP 	whitePhotoDiode_1: autoDraw = False
50.1154 	EXP 	whitePhotoDiode_1: autoDraw = True
50.3151 	EXP 	whitePhotoDiode_1: autoDraw = False
53.0679 	EXP 	whitePhotoDiode_1: autoDraw = True
53.2680 	EXP 	whitePhotoDiode_1: autoDraw = False
55.5197 	EXP 	whitePhotoDiode_1: autoDraw = True
55.7198 	EXP 	whitePhotoDiode_1: autoDraw = False
57.6216 	EXP 	whitePhotoDiode_1: autoDraw = True
57.8218 	EXP 	whitePhotoDiode_1: autoDraw = False
59.6234 	EXP 	whitePhotoDiode_1: autoDraw = True
59.8233 	EXP 	whitePhotoDiode_1: autoDraw = False
62.0582 	EXP 	whitePhotoDiode_1: autoDraw = True
62.2586 	EXP 	whitePhotoDiode_1: autoDraw = False
64.9943 	EXP 	whitePhotoDiode_1: autoDraw = True
65.1943 	EXP 	whitePhotoDiode_1: autoDraw = False
67.9633 	EXP 	whitePhotoDiode_1: autoDraw = True
68.1636 	EXP 	whitePhotoDiode_1: autoDraw = False
70.8659 	EXP 	whitePhotoDiode_1: autoDraw = True
71.0658 	EXP 	whitePhotoDiode_1: autoDraw = False
73.6846 	EXP 	whitePhotoDiode_1: autoDraw = True
73.8845 	EXP 	whitePhotoDiode_1: autoDraw = False
76.4536 	EXP 	whitePhotoDiode_1: autoDraw = True
76.6537 	EXP 	whitePhotoDiode_1: autoDraw = False
79.2892 	EXP 	whitePhotoDiode_1: autoDraw = True
79.4892 	EXP 	whitePhotoDiode_1: autoDraw = False
82.0914 	EXP 	whitePhotoDiode_1: autoDraw = True
82.2917 	EXP 	whitePhotoDiode_1: autoDraw = False
84.5937 	EXP 	whitePhotoDiode_1: autoDraw = True
84.7938 	EXP 	whitePhotoDiode_1: autoDraw = False
87.5295 	EXP 	whitePhotoDiode_1: autoDraw = True
87.7293 	EXP 	whitePhotoDiode_1: autoDraw = False
90.3985 	EXP 	whitePhotoDiode_1: autoDraw = True
90.5985 	EXP 	whitePhotoDiode_1: autoDraw = False
92.4835 	EXP 	whitePhotoDiode_1: autoDraw = True
92.6835 	EXP 	whitePhotoDiode_1: autoDraw = False
94.6854 	EXP 	whitePhotoDiode_1: autoDraw = True
94.8851 	EXP 	whitePhotoDiode_1: autoDraw = False
97.0540 	EXP 	whitePhotoDiode_1: autoDraw = True
97.2541 	EXP 	whitePhotoDiode_1: autoDraw = False
99.9226 	EXP 	whitePhotoDiode_1: autoDraw = True
100.1230 	EXP 	whitePhotoDiode_1: autoDraw = False
102.0411 	EXP 	whitePhotoDiode_1: autoDraw = True
102.2414 	EXP 	whitePhotoDiode_1: autoDraw = False
104.4767 	EXP 	whitePhotoDiode_1: autoDraw = True
104.6770 	EXP 	whitePhotoDiode_1: autoDraw = False
106.9622 	EXP 	whitePhotoDiode_1: autoDraw = True
