thisRow.t,notes,instructions.started,instructionText.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,slowBreathing.started,blackPhotoDiodeBox.started,whitePhotoDiode_1.started,polygon.started,whitePhotoDiode_1.stopped,diode1,diode2,diode3,diode4,diode5,diode6,diode7,diode8,diode9,diode10,diode11,diode12,diode13,diode14,diode15,diode16,diode17,diode18,diode19,diode20,diode21,diode22,diode23,diode24,diode25,diode26,diode27,diode28,diode29,diode30,slowBreathing.stopped,flashTim.routineEndVal,thankYou.started,text.started,text.stopped,thankYou.stopped,participant,session,trialTime,breathLen,date,expName,psychopyVersion,frameRate,expStart,
,,0.002581799402832985,0.006508799269795418,0.006508799269795418,26.80927580036223,space,26.787677999585867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250619_ECoC_CNMC_MF,001,300,10,2025-06-19_18h26.22.463,slowBreathing,2024.2.4,59.89630783796083,2025-06-19 18h29.12.728528 -0500,
,,,,,,,,,26.81100369989872,26.81864449940622,318.66429260000587,26.81864449940622,318.8646080996841,27.831222200766206,37.84767569974065,47.88102540001273,57.914311200380325,67.94791259989142,77.98113200068474,88.01459229923785,98.03107660077512,108.06446490064263,118.08092210069299,128.13099499978125,138.18109419941902,148.19802330061793,158.21454009972513,168.26433230005205,178.28091149963439,188.29797280021012,198.3144372999668,208.33107520081103,218.34764550067484,228.3645967002958,238.39759729988873,248.43075999990106,258.4641070999205,268.4810327999294,278.5143015999347,288.5476856995374,298.58090190030634,308.6142673008144,318.66429260000587,326.8155083991587,10292.055427800864,,,,,250619_ECoC_CNMC_MF,001,300,10,2025-06-19_18h26.22.463,slowBreathing,2024.2.4,59.89630783796083,2025-06-19 18h29.12.728528 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.815611500293,326.8307150006294,331.83093290030956,331.81545069999993,250619_ECoC_CNMC_MF,001,300,10,2025-06-19_18h26.22.463,slowBreathing,2024.2.4,59.89630783796083,2025-06-19 18h29.12.728528 -0500,
