thisRow.t,notes,instructions.started,instructionText.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,audiobook.started,audioRecording.started,blackPhotoDiodeBox.started,diode1,whitePhotoDiode_1.started,whitePhotoDiode_1.stopped,diode2,diode3,diode4,diode5,diode6,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.002909999340772629,0.008605299517512321,0.008605299517512321,1.9323931001126766,space,1.9027212001383305,None,,,,,,,,,,,,509027,001,2025-06-18_16h04.18.480,restAudioBookTask,2024.2.4,60.17306932053134,2025-06-18 16h04.27.348048 -0500,
,,,,,,,,,2.1459127999842167,2.156521032502254,2.150875300168991,3.939666898921132,13.439664799720049,13.639793200418353,4.156080398708582,6.789789199829102,8.939683498814702,11.10619580000639,13.656120300292969,,,,,,,,
